Open,High,Low,Close,Adj Close,Volume,Daily_Return,Log_Return,Price_Range,MA_7,MA_30,MA_90,Volatility_30,Volume_MA_30,Day_of_Week,Month,Quarter,Year,Close_Diff
65.345711,65.375717,64.227142,64.582855,56.632324,77165200,-0.5302732551178191,-0.005316841938407889,1.148574999999994,55.39161742857142,56.06135023333333,62.14161206666667,1.6421367445247281,121525786.66666667,2,3,1,2013,-0.3019069999999999
64.317146,65.425713,64.300003,64.675713,56.713757,95813900,0.14379243910245254,0.0014368915677100498,1.125709999999998,55.826485285714284,56.053124366666665,62.02761014444444,1.64226315696222,119772030.0,3,3,1,2013,0.08143300000000409
64.940002,66.014282,64.730003,65.987144,57.86375,98776300,2.0277143691961763,0.020074299891761342,1.284278999999998,56.427069,56.02677559999999,61.91350215555556,1.5914818811353524,117193066.66666667,4,3,1,2013,1.149993000000002
66.384285,67.135712,65.968575,66.225716,58.072941,125283900,0.361523406277664,0.003608714811799875,1.1671369999999968,56.98326928571429,55.97917276666667,61.8075722111111,1.568961179338628,116092876.66666667,0,3,1,2013,0.20919099999999702
66.491432,66.548569,65.790001,65.877144,57.767284,73573500,-0.526332909504279,-0.005277229206986248,0.7585679999999968,57.296088,55.900711799999996,61.69814935555556,1.556741687695893,114232906.66666667,1,3,1,2013,-0.3056570000000036
65.208572,65.257141,64.389999,64.582855,56.632324,82809300,-1.9647106829533523,-0.019842677064285164,0.8671420000000012,57.23094442857143,55.834652166666665,61.584446533333335,1.5310421604328999,111917773.33333333,2,3,1,2013,-1.1349599999999995
64.260002,64.545715,63.08857,63.237144,55.452278,110709900,-2.0836969360466195,-0.021057122594139274,1.4571450000000041,57.01923685714286,55.732973699999995,61.47321385555556,1.5731984871696605,111648040.0,3,3,1,2013,-1.1800459999999973
63.128571,63.385715,61.105713,61.272858,53.729809,97433000,-3.1062186480418252,-0.03155484508511837,2.280001999999996,56.60459185714286,55.57563396666667,61.33999212222223,1.6620218876124022,111935180.0,0,4,2,2013,-1.7224689999999967
61.085712,62.591427,60.914288,61.398571,53.84005,132379800,0.2051766087610707,0.002049664090285058,1.677139000000004,56.19406228571428,55.44881829999999,61.155340522222225,1.6506202549024849,113083296.66666667,1,4,2,2013,0.11024099999999493
61.624287,62.468571,61.472858,61.712856,54.115654,90804000,0.5118940268443284,0.005105883034219,0.995712999999995,55.65862,55.33189936666667,60.98042096666667,1.655685789153001,112478566.66666667,2,4,2,2013,0.2756040000000013
61.965714,62.142857,60.75,61.102856,53.580742,89611900,-0.9884607511164822,-0.009933784576334948,1.3928569999999993,55.01687728571428,55.24366706666667,60.798465,1.6092678051191953,111496443.33333333,3,4,2,2013,-0.5349119999999985
60.642857,60.707142,59.954285,60.457142,53.014526,95923800,-1.0567528161517514,-0.010623760999489317,0.7528569999999988,54.337911857142856,55.14821099999999,60.5966559,1.6156317460819543,110967383.33333333,4,4,2,2013,-0.5662160000000043
60.692856,61.07143,60.355713,60.887142,53.391586,75207300,0.7112390290917592,0.007087216536324618,0.7157169999999979,53.874949285714294,55.045489333333336,60.374086033333334,1.6076377802560198,110718836.66666667,0,4,2,2013,0.3770600000000002
60.908573,61.214287,60.392857,60.997143,53.488045,76653500,0.18066329777131074,0.0018050029792657113,0.8214299999999994,53.59434457142857,54.97943036666666,60.15916107777778,1.5798405929811872,110169126.66666667,1,4,2,2013,0.09645900000000296
61.157143,62.437141,60.85857,62.241428,54.579151,93982000,2.039906300557459,0.02019378902321468,1.5785709999999966,53.71567914285714,54.92397726666666,59.95890595555556,1.6052471878991292,109122696.66666667,2,4,2,2013,1.0911060000000035
61.959999,62.57,61.599998,62.047142,54.408779,82091100,-0.31215582668188135,-0.0031264404925741853,0.9700020000000009,53.796926142857146,54.88121793333333,59.747873466666675,1.5970539791437801,106964480.0,3,4,2,2013,-0.1703720000000004
62.021427,62.021427,61.298573,61.400002,53.841305,59653300,-1.0429824201715787,-0.010484595991106524,0.7228540000000052,53.75773342857143,54.83278006666667,59.5361818,1.6027937575873084,106265296.66666667,4,4,2,2013,-0.5674740000000043
61.0,61.127144,59.935715,59.978573,52.594868,79380000,-2.3150200389830844,-0.023422375083307533,1.1914289999999994,53.61689428571429,54.78843396666666,59.30938173333334,1.5947226133635213,104307560.0,0,4,2,2013,-1.2464370000000002
60.224285,60.944286,60.081429,60.89143,53.395344,76442800,1.5219659834491805,0.015105002709740228,0.8628569999999982,53.671296857142856,54.81428186666666,59.10578452222223,1.5564003694295934,101999356.66666667,1,4,2,2013,0.8004760000000033
60.03857,60.085712,56.872856,57.542858,50.458996,236264000,-5.499258512127958,-0.05656250508666901,3.212856000000002,53.25235542857143,54.695942966666664,58.92084592222223,1.7839968811561908,104554543.33333333,2,4,2,2013,-2.9363480000000024
57.855713,57.970001,55.677143,56.007141,49.112339,166574800,-2.6688144964279514,-0.02705073937551628,2.2928580000000025,52.62725457142857,54.555598100000005,58.70925123333333,1.8302931767776438,106271620.0,3,4,2,2013,-1.3466570000000004
55.424286,57.085712,55.014286,55.790001,48.921928,152318600,-0.38770501237987975,-0.003884585365274893,2.0714260000000024,51.81907985714286,54.3883619,58.51490036666667,1.8107861222927637,107444960.0,4,4,2,2013,-0.19041099999999744
56.091427,57.457142,55.895714,56.952858,49.941639,107480100,2.084363886885243,0.020629382370246994,1.5614279999999994,51.180917,54.2503553,58.3366263,1.8604558481066527,107765280.0,0,4,2,2013,1.019711000000001
57.712856,58.34,56.972858,58.01857,50.876152,166059600,1.871210113869104,0.018539183544694346,1.3671420000000012,50.75732371428571,54.11781896666666,58.15272483333332,1.876027234043528,109348633.33333333,1,4,2,2013,0.9345129999999955
56.220001,59.32143,56.07143,57.922855,50.792217,242412800,-0.16497906524062245,-0.0016511530556642406,3.25,50.49980214285714,54.021903466666664,57.97119817777778,1.8405503218975185,113546463.33333333,2,4,2,2013,-0.08393499999999676
58.747143,59.134285,58.142857,58.34,51.158012,96209400,0.7201792353344283,0.00717598328706857,0.9914279999999991,50.180183285714286,53.93851506666667,57.8066195,1.847533100346186,113373866.66666667,3,4,2,2013,0.36579499999999854
58.544285,59.824287,58.32143,59.599998,52.262901,191024400,2.159757498004411,0.021367651986354888,1.5028569999999988,50.437884,53.874627133333334,57.681855500000005,1.8846534164173734,117209050.0,4,4,2,2013,1.104889
60.064285,61.945713,60.0,61.445713,53.881386,160081600,3.0968143157610095,0.030498305583249723,1.9457129999999978,51.11917642857143,53.81808823333334,57.562564577777785,1.9121651896810912,117178763.33333333,0,4,2,2013,1.6184849999999997
62.157143,63.607143,61.724285,63.254284,55.467304,172884600,2.9433504178975722,0.029008654995553877,1.8828579999999988,52.05423014285714,53.76405406666666,57.440040777777774,1.9239479873227359,117889940.0,1,4,2,2013,1.5859179999999995
63.494286,63.561428,62.055714,62.755714,55.030113,126727300,-0.788195871210895,-0.007913185542636387,1.5057139999999976,52.781155,53.700583466666664,57.323162522222226,1.9280539236047154,117724390.0,2,5,2,2013,-0.43719099999999855
63.111427,64.084282,62.947144,63.645714,55.810555,105457100,1.4182089722403424,0.0140824647103318,1.1371380000000002,53.48606971428571,53.67319116666667,57.22129383333334,1.945631110012361,118667453.33333333,3,5,2,2013,0.7804420000000007
64.472855,64.747147,64.164284,64.28286,56.369263,90325200,1.001079455310916,0.00996101847240098,0.5828630000000032,54.28279057142857,53.66170803333333,57.12895417777777,1.9545507031847082,118484496.66666667,4,5,2,2013,0.5587079999999958
65.101425,66.028572,64.901428,65.815712,57.713413,124160400,2.384544215169182,0.02356557982668398,1.1271440000000013,55.21927642857143,53.6566968,57.05038713333333,1.968363239715361,119330633.33333333,0,5,2,2013,1.3441500000000062
66.424286,66.535713,64.814285,65.522858,57.456627,120938300,-0.4449329655829004,-0.004459257381783699,1.721428000000003,55.96123728571428,53.636153,56.9788889,1.9689068571181558,119185780.0,1,5,2,2013,-0.2567860000000053
65.577141,66.48143,65.115715,66.262856,58.105518,118149500,1.1293579764088735,0.01123028340795072,1.3657150000000087,56.56468471428571,53.64742746666666,56.91175001111112,1.9773149054003338,120671646.66666667,2,5,2,2013,0.648890999999999
65.687141,66.14286,65.082855,65.252853,57.598583,99621900,-0.8724386554819108,-0.00876266682574841,1.0600050000000039,56.869153142857144,53.6796361,56.84654801111111,1.9490101834838198,121232066.66666667,3,5,2,2013,-0.5069349999999986
65.424286,65.672859,64.354286,64.709999,57.119423,83713000,-0.831895465206145,-0.008353750265107226,1.3185730000000007,57.167626,53.735207599999995,56.74477511111112,1.9142928120874336,120332170.0,4,5,2,2013,-0.47916000000000025
64.501427,65.414284,64.5,64.96286,57.342613,79237200,0.3907427426218968,0.0038998132597635325,0.914283999999995,57.386491428571425,53.85563439999999,56.622150733333335,1.8151804183388836,119725643.33333333,0,5,2,2013,0.22319000000000244
64.835716,65.028572,63.164288,63.408573,55.970642,111779500,-2.3925854233395327,-0.02421672643138414,1.8642839999999978,57.329545571428575,53.92665413333334,56.4938723,1.8774587197940176,119038966.66666667,1,5,2,2013,-1.371971000000002
62.737144,63.0,60.337143,61.264286,54.077888,185403400,-3.381690708496776,-0.03440192555039845,2.6628570000000025,56.81018485714286,53.92539526666666,56.365459077777786,1.982953508190411,122192280.0,2,5,2,2013,-1.8927539999999965
60.462856,62.549999,59.842857,62.082859,54.800449,150801000,1.336148704623974,0.013273009633388292,2.7071419999999975,56.430730857142855,53.96605216666667,56.24936405555555,1.987727899406234,124231916.66666667,3,5,2,2013,0.7225609999999989
62.721428,62.869999,61.572857,61.894287,54.633984,106976100,-0.30376575929149663,-0.0030422806392692023,1.297142000000001,55.93479742857143,54.020034100000004,56.12946807777777,1.977418915951929,124600326.66666667,4,5,2,2013,-0.1664650000000023
61.701427,63.685715,61.442856,63.275715,55.853371,112894600,2.2319203373490026,0.022073775084000255,2.242859000000003,55.68548142857143,54.102093599999996,56.0344822,2.012295439435181,125856570.0,0,5,2,2013,1.2193870000000047
62.592857,63.639999,62.028572,62.808571,55.441029,114005500,-0.7382580363860303,-0.007409966480329454,1.6114270000000062,55.445710857142856,54.16719306666667,55.92604455555556,2.0191117819408477,127101636.66666667,1,5,2,2013,-0.41234200000000243
63.435715,64.050003,62.602856,63.049999,55.654129,110759600,0.38437237519526324,0.0038363555207401173,1.447147000000001,55.204498857142866,54.20302566666667,55.82441669999999,1.987760858900288,127660890.0,2,5,2,2013,0.21309999999999718
62.278572,63.737144,62.255714,63.162857,55.753757,88255300,0.17901277369736235,0.0017885273679416345,1.4814300000000031,55.17351528571429,54.24785826666667,55.74956588888889,1.9864050390885672,127866363.33333333,3,5,2,2013,0.09962800000000271
62.978573,63.665714,62.908573,63.592857,56.133308,69041700,0.6807630918935104,0.006784563629457239,0.7571410000000043,55.46714671428572,54.32425836666666,55.70083834444444,1.9770913983807312,128179310.0,4,5,2,2013,0.3795509999999993
64.271431,64.444283,62.978573,63.062859,55.665478,96536300,-0.8334267419265573,-0.008369191606354085,1.4657100000000014,55.59072228571428,54.426612033333335,55.619000844444436,1.9311541107662282,128751186.66666667,1,5,2,2013,-0.4678299999999993
62.857143,63.92857,62.771427,63.564285,56.108093,82644100,0.7951337451912233,0.007919892146448334,1.1571429999999978,55.80130928571428,54.517036999999995,55.546800155555566,1.9186134886242414,128957896.66666667,2,5,2,2013,0.44261499999999643
63.664288,64.928574,63.501427,64.511429,56.944138,88379900,1.4900613357149872,0.014790689824753404,1.427146999999998,55.95713314285714,54.733208399999995,55.48759745555555,1.6032192678006358,124028426.66666667,3,5,2,2013,0.8360450000000057
64.64286,65.300003,64.214287,64.247147,56.710838,96075700,-0.40969976575990774,-0.004105413346405487,1.085716000000005,56.138534428571425,54.986491699999995,55.41920157777778,1.5032536348882108,121678456.66666667,4,5,2,2013,-0.23329999999999984
64.389999,64.622856,63.21143,64.388573,56.835697,93088100,0.22016779226574634,0.00219925778141662,1.4114259999999987,56.307329857142854,55.25028399999999,55.339406633333326,1.4950674852103425,119704106.66666667,0,6,2,2013,0.12485900000000072
64.745712,64.918571,63.912857,64.187141,56.657883,73182200,-0.312856196696254,-0.0031334661483144893,1.0057139999999976,56.43649071428572,55.474158800000005,55.345523,1.4720069926719284,118560843.33333333,1,6,2,2013,-0.17781400000000502
63.664288,64.388573,63.387142,63.587143,56.128265,72647400,-0.934764894057194,-0.009391612395376189,1.0014309999999966,56.43577028571429,55.64922923333334,55.36045101111111,1.4665376575918312,115447103.33333333,2,6,2,2013,-0.5296179999999993
63.638573,63.857143,62.007141,62.637142,55.289696,104233500,-1.4940226639822196,-0.015052956036830503,1.8500020000000035,56.382087142857145,55.7991452,55.35229252222222,1.5019155954537537,110841126.66666667,3,6,2,2013,-0.8385689999999997
62.357143,63.32,61.824287,63.115715,55.712135,101133900,0.7640465232436888,0.00761142470623912,1.495713000000002,56.32552171428572,55.950949300000005,55.337148133333336,1.5023660082098897,111005276.66666667,4,6,2,2013,0.42243900000000423
63.532856,64.154289,62.400002,62.69857,55.343933,112538300,-0.6609008970846375,-0.006630945175100944,1.754287000000005,56.096921,56.053650366666666,55.319905366666674,1.4695813905672852,108389073.33333333,0,6,2,2013,-0.3682020000000037
62.248573,63.251427,61.902859,62.514286,55.181252,71528100,-0.29394549895830346,-0.002943783672127055,1.3485680000000002,55.87840871428572,56.096979233333336,55.30270943333333,1.3659666998761428,105437290.0,1,6,2,2013,-0.1626809999999992
62.785713,63.035713,61.642857,61.741428,54.499069,66306800,-1.2362586481365123,-0.012439638957467882,1.3928560000000019,55.54460471428571,56.064704733333336,55.280521366666676,1.2748596113866504,101884696.66666667,2,6,2,2013,-0.682183000000002
61.785713,62.44857,61.25,62.279999,54.974457,71458100,0.8722864605265057,0.008685040220645727,1.1985699999999966,55.30411528571428,56.062849533333335,55.27925276666666,1.277783394686832,100042390.0,3,6,2,2013,0.47538800000000236
62.200001,62.327145,61.214287,61.435715,54.22921,67966500,-1.3556241219444876,-0.013648966010785949,1.1128580000000028,55.03282171428571,56.010138033333334,55.24822647777778,1.2723089826650456,98792703.33333333,4,6,2,2013,-0.7452469999999991
61.634285,62.242859,61.48,61.714287,54.475101,64853600,0.45342906525838167,0.0045240417261188685,0.762859000000006,54.916451,55.9469993,55.22061056666667,1.2600148076841857,97943650.0,0,6,2,2013,0.2458910000000003
61.651428,62.128571,61.458572,61.681427,54.446087,48756400,-0.05326103020901751,-0.0005327521893397654,0.6699990000000042,54.735587,55.83808843333334,55.17385361111112,1.1691808374999229,95430183.33333333,1,6,2,2013,-0.029014000000003648
61.628571,61.665714,60.42857,60.42857,53.340206,77735000,-2.031148721486631,-0.02052060193746268,1.2371440000000007,54.44934028571429,55.7008744,55.105400055555556,1.2161507155590605,93990073.33333333,2,6,2,2013,-1.1058809999999966
59.900002,60.854286,59.310001,59.548573,52.563431,89327700,-1.4562654669912578,-0.014669730940027034,1.5442850000000021,54.075365857142856,55.516138166666664,55.021425811111115,1.2073253110438402,93029346.66666667,3,6,2,2013,-0.7767750000000007
59.784286,60.0,58.299999,59.07143,52.14225,120279600,-0.8012814079811581,-0.008045089199859736,1.7000010000000003,53.73867742857143,55.3342604,54.949516222222215,1.2062852078090582,93717936.66666667,4,6,2,2013,-0.42118100000000425
58.200001,58.380001,56.864285,57.505714,50.760197,120186500,-2.6505434652321247,-0.026863036776447673,1.5157159999999976,53.136640285714286,55.122286200000005,54.86348916666667,1.2763466316730514,94933720.0,0,6,2,2013,-1.382052999999999
57.957142,58.255714,56.975716,57.51857,50.771538,78540700,0.02234230887638855,0.00022339813354256834,1.279997999999999,52.64268714285714,54.903250366666676,54.77817291111111,1.270386571693346,94910503.33333333,1,6,2,2013,0.0113410000000016
57.700001,57.827145,56.522858,56.867142,50.196545,91931000,-1.132510502242412,-0.011389722352906636,1.3042870000000022,52.03146485714285,54.71078046666667,54.695417633333335,1.2220434989389088,94248886.66666667,2,6,2,2013,-0.5749929999999992
57.035713,57.341427,56.220001,56.254284,49.655571,84311500,-1.0777116233796513,-0.010835609993271062,1.1214259999999996,51.347105428571425,54.563369900000005,54.606888177777776,1.090601123220006,90879156.66666667,3,6,2,2013,-0.5409739999999985
55.908573,57.181427,55.552856,56.647144,50.002346,144629100,0.6983607136447967,0.006959334692748513,1.6285710000000009,50.87026828571428,54.40343313333334,54.537717455555565,1.0639367301777742,90673426.66666667,4,6,2,2013,0.34677500000000094
57.527142,58.895714,57.317142,58.459999,51.602547,97763400,3.200251844183466,0.03150110740700832,1.5785720000000012,50.73299914285714,54.30238523333333,54.49021011111111,1.2410465685987246,90366336.66666667,0,7,3,2013,1.6002009999999984
58.565716,60.232857,58.495716,59.784286,52.771496,117466300,2.265293222832576,0.02240016472226318,1.7371410000000012,50.82289142857143,54.19965606666666,54.44907966666666,1.2432984745852242,90518726.66666667,1,7,3,2013,1.1689489999999978
60.122856,60.425713,59.635715,60.114285,53.062782,60232200,0.5519760137177032,0.005504582088367761,0.7899980000000042,51.15183214285714,54.12038116666667,54.42233486666666,1.2456908855411475,88726283.33333333,2,7,3,2013,0.2912859999999995
60.055714,60.470001,59.335712,59.631428,52.636562,68506200,-0.8032371917476966,-0.008064805211059164,1.1342890000000025,51.41826414285714,54.019795599999995,54.38226617777778,1.2473690559686688,87317836.66666667,4,7,3,2013,-0.4262200000000007
60.015713,60.142857,58.664288,59.292858,52.337708,74534600,-0.5677688447813134,-0.0056938677907777124,1.4785690000000002,51.724144571428575,53.9059273,54.34500116666666,1.2474472379139316,86860480.0,0,7,3,2013,-0.2988539999999986
59.085712,60.5,58.625713,60.335712,53.258228,88146100,1.7588083910743624,0.017435203541785127,1.8742870000000025,52.23880985714286,53.810091299999996,54.322376577777774,1.2886321199590212,87497293.33333333,1,7,3,2013,0.9205200000000033
59.942856,60.685715,59.75,60.104286,53.053955,70351400,-0.38355200251875,-0.0038428944947759324,0.9357150000000019,52.674754,53.72304053333333,54.31269551111111,1.2832169365899861,86624463.33333333,2,7,3,2013,-0.2042730000000006
60.421429,61.17857,60.167141,61.041428,53.881161,81573100,1.5591787643352895,0.01547148460394883,1.0114289999999997,53.000270285714286,53.64880946666667,54.32670944444444,1.3099684104964806,86588763.33333333,3,7,3,2013,0.8272059999999968
61.092857,61.398571,60.487144,60.93,53.782806,69890800,-0.1825406100659177,-0.001827074184638212,0.9114269999999962,53.14474314285714,53.543431733333335,54.32419436666667,1.273884282681314,85972460.0,4,7,3,2013,-0.09835499999999797
60.715714,61.637142,60.685715,61.062859,53.900089,60479300,0.2180678337980302,0.002178304109965324,0.9514269999999954,53.264358428571434,53.4497401,54.330609966666664,1.2751770173423072,84785913.33333333,0,7,3,2013,0.11728300000000047
60.931427,61.529999,60.595715,61.457142,54.248123,54134500,0.6457020878017472,0.006436263624140848,0.9342839999999981,53.49458142857143,53.363487633333335,54.33404451111112,1.281917427921024,83487460.0,1,7,3,2013,0.3480339999999984
61.385715,61.745716,61.174286,61.472858,54.261986,49747600,0.025554801223259815,0.0002555153654010903,0.5714299999999994,53.769478285714285,53.2836244,54.33604616666666,1.2818991380025193,82706306.66666667,2,7,3,2013,0.013863000000000625
61.91143,62.124287,61.515713,61.68,54.444832,54719700,0.3369688680395777,0.003364024001397185,0.6085740000000044,53.93899314285714,53.22750996666666,54.331519388888886,1.2755859224782262,82108716.66666667,3,7,3,2013,0.18284599999999784
61.871429,61.997143,60.621429,60.707142,53.586102,67180400,-1.5772479562431219,-0.015898188700219185,1.375714000000002,54.01501414285714,53.1707235,54.330590722222226,1.2788229901650392,80873613.33333333,4,7,3,2013,-0.8587300000000013
61.351429,61.392857,60.781429,60.901428,53.757599,51949100,0.32004007307715465,0.003195290348962887,0.6114279999999965,53.99736242857143,53.10557229999999,54.33167888888889,1.2710673707580182,79234120.0,0,7,3,2013,0.17149700000000223
60.857143,60.994286,59.815716,59.855713,52.834541,92348900,-1.7170744549063643,-0.01731987132705959,1.1785700000000006,53.861896,53.02192590000001,54.31673446666667,1.3010906088520569,78561140.0,1,7,3,2013,-0.9230579999999975
62.704285,63.512856,62.18,62.93,55.548214,147984200,5.136172187054666,0.05008620192150745,1.3328559999999996,54.09734242857143,53.03415796666666,54.316408477777784,1.6187808146511518,81109676.66666667,2,7,3,2013,2.713673
62.957142,63.057144,62.258572,62.642857,55.294762,57373400,-0.4562738956827683,-0.0045731800222311575,0.7985720000000001,54.24686228571429,53.06068106666667,54.296479955555554,1.6038602525248167,80811896.66666667,3,7,3,2013,-0.2534520000000029
62.185715,63.005714,62.048573,62.998573,55.608746,50038100,0.5678367871444934,0.00566230671269779,0.957141,54.43925657142857,53.081824033333326,54.28175234444444,1.5995046228464338,80097896.66666667,4,7,3,2013,0.3139839999999978
62.971428,64.284286,62.885715,63.970001,56.466217,62014400,1.5419714733362344,0.015302039073777389,1.398570999999997,54.72802585714286,53.156390933333334,54.27990671111111,1.5991557470156101,79899493.33333333,0,7,3,2013,0.8574710000000039
64.279999,65.307144,64.175713,64.760002,57.163551,77355600,1.2349578864119692,0.012273944877000325,1.131430999999992,55.23909,53.24600593333333,54.284904422222226,1.6106433487878258,80316226.66666667,1,7,3,2013,0.6973339999999979
64.998573,65.334282,64.204285,64.647141,57.063919,80739400,-0.17429288114029218,-0.0017444494790242143,1.129997000000003,55.711421428571434,53.333267,54.276017411111106,1.6113813163483703,81382326.66666667,2,7,3,2013,-0.09963199999999972
65.10714,65.257141,64.751427,65.239998,57.587246,51562700,0.9170891329773667,0.009129094057031155,0.5057139999999976,56.39037928571429,53.474835,54.2706208,1.5617053996061259,80509916.66666667,3,8,3,2013,0.5233270000000019
65.43,66.121429,65.237144,66.077141,58.326183,68695900,1.2831608582219767,0.012749981026447909,0.8842850000000055,56.787231999999996,53.666926733333334,54.27683078888889,1.5373477316431106,79822190.0,4,8,3,2013,0.738937
66.384285,67.238571,66.021431,67.064285,59.197529,79713900,1.493919120337428,0.014828700554607433,1.2171399999999863,57.34477014285714,53.9021027,54.30533306666666,1.534741019983652,78470000.0,0,8,3,2013,0.8713460000000026
66.860001,67.412857,66.024284,66.464287,58.667927,83714400,-0.8946353149301256,-0.008986612060130593,1.388573000000008,57.781796,54.165693700000006,54.34106250000001,1.4437913964257065,77254263.33333333,1,8,3,2013,-0.5296020000000041
66.257141,66.714287,65.96714,66.425713,58.633869,74714500,-0.058052161958954684,-0.0005806901875063227,0.7471469999999982,58.09146057142857,54.4277714,54.39555205555555,1.444770715544453,77126723.33333333,2,8,3,2013,-0.0340580000000017
66.265717,66.300003,65.421425,65.858574,58.517097,63944300,-0.19915451937855266,-0.001993530956844245,0.8785780000000045,58.28482428571429,54.70512313333333,54.44751924444445,1.4184130639919346,76193833.33333333,3,8,3,2013,-0.11677199999999743
65.519997,65.779999,64.807144,64.921425,57.684414,66716300,-1.4229738703545047,-0.01433195224191964,0.9728550000000098,58.373466428571426,54.972751233333334,54.487172133333324,1.4331654411698505,75607326.66666667,4,8,3,2013,-0.832683000000003
65.265717,66.949997,65.232857,66.765717,59.323116,91108500,2.840805490370424,0.028012028840713212,1.7171400000000006,58.621447857142854,55.28344356666666,54.55097628888889,1.4948931592501824,73823306.66666667,0,8,3,2013,1.638702000000002
67.277145,70.665718,66.864288,69.938568,62.142277,220485300,4.752213285627138,0.04642750180933446,3.8014299999999963,59.166604142857146,55.6347679,54.65239574444444,1.6109700734155412,77914036.66666667,1,8,3,2013,2.819161000000001
71.125717,72.035713,70.485718,71.214287,63.275768,189093100,1.8240255341785971,0.018075897494980498,1.5499949999999956,59.74920971428571,55.9849103,54.76221998888889,1.5975180844010188,80301596.66666667,2,8,3,2013,1.1334909999999994
70.917145,71.771431,69.868568,71.129997,63.200893,122573500,-0.1183312385872548,-0.0011840130527669105,1.9028630000000106,60.39677628571429,56.32284733333333,54.87014052222222,1.6031662470542645,82379640.0,3,8,3,2013,-0.07487499999999869
71.449997,71.848572,71.265717,71.761429,63.76194,90576500,0.8877200516771211,0.008838029819005845,0.5828550000000092,61.12935785714286,56.69369326666666,54.972171511111114,1.5818326092832673,83115316.66666667,4,8,3,2013,0.5610470000000021
72.048569,73.391426,72.0,72.534286,64.448639,127629600,1.076973191217201,0.010712151398323537,1.3914259999999956,61.976721,57.097390966666666,55.08372551111111,1.5664883880503178,84885150.0,0,8,3,2013,0.6866989999999973
72.815712,72.938568,71.545715,71.581429,63.60202,89672100,-1.3136336362355117,-0.013223381169156929,1.3928530000000023,62.82209328571428,57.442184033333334,55.1921779,1.5955782029482837,84936016.66666667,1,8,3,2013,-0.8466189999999969
71.941429,72.449997,71.599998,71.765717,63.765739,83969900,0.25741163566816994,0.0025708089936485297,0.8499989999999968,63.45675371428571,57.799243499999996,55.316298688888885,1.5861413678691327,85389966.66666667,2,8,3,2013,0.1637190000000004
72.139999,72.227142,71.171425,71.851425,63.841904,61051900,0.11944502046781214,0.001193737416569201,1.0557170000000013,63.699557571428564,58.131268266666666,55.43237157777778,1.5787229975952788,84705926.66666667,3,8,3,2013,0.07616499999999604
71.895714,71.907143,71.335716,71.574287,63.595646,55682900,-0.3857309769457973,-0.003864768375066285,0.5714269999999999,63.745254428571435,58.45836293333333,55.57833435555555,1.5825334531471573,84232330.0,4,8,3,2013,-0.24625799999999742
71.535713,72.885712,71.5,71.852859,63.843174,82741400,0.3892216143224658,0.0038846610676179475,1.385711999999998,63.837008857142855,58.7897991,55.74201030000001,1.5815213673523614,84974400.0,0,8,3,2013,0.24752799999999553
71.14286,71.78714,69.471428,69.798569,62.017876,106047200,-2.8590339195855075,-0.02900700388199585,2.3157119999999907,63.58785685714286,59.048790866666664,55.88752083333333,1.701245114875216,86704823.33333333,1,8,3,2013,-1.8252979999999965
69.428574,70.828575,69.428574,70.128571,62.311089,76902000,0.47278787812727874,0.004716737465114978,1.4000010000000032,63.28249257142857,59.3170943,56.02495916666667,1.6992564370898737,87609970.0,2,8,3,2013,0.2932130000000015
70.235718,70.928574,70.16143,70.242859,62.412655,59914400,0.16299827467307626,0.0016286557666275296,0.7671440000000018,63.11258328571429,59.58268840000001,56.15314253333334,1.7000435005850905,87783126.66666667,3,8,3,2013,0.10156599999999827
70.285713,70.421425,69.5,69.602859,61.84399,68074300,-0.9111373326451178,-0.009153135757349908,0.9214249999999993,62.838047714285715,59.85795133333333,56.27594001111112,1.6765699019681979,87812923.33333333,4,8,3,2013,-0.5686650000000029
70.442856,71.514282,69.621429,69.797142,62.016617,82982200,0.27913302489053216,0.0027874417210556716,1.8928529999999881,62.57729242857143,60.133251933333334,56.39659117777778,1.6767314445730317,88847360.0,1,9,3,2013,0.17262699999999853
71.365715,71.748573,70.897141,71.241432,63.299889,86258200,2.0692389589712867,0.020481210329873566,0.8514319999999884,62.535041428571425,60.482096866666666,56.519224377777775,1.6470393640023682,88644336.66666667,2,9,3,2013,1.2832720000000037
71.464287,71.525711,70.519997,70.752853,62.86578,59091900,-0.685797411113942,-0.006881598085952408,1.0057139999999976,62.395413714285716,60.726015733333334,56.619050977777775,1.4241201521120592,85681260.0,3,9,3,2013,-0.4341089999999994
71.205711,71.339996,69.992859,71.174286,63.240242,89881400,0.5956531518419128,0.005938861517778425,1.3471370000000036,62.57003742857143,60.990865066666665,56.705416955555556,1.4146414063541406,86764860.0,4,9,3,2013,0.3744620000000012
72.14286,72.559998,71.925713,72.309998,64.249352,85171800,1.595677005790086,0.01583079909543976,0.6342849999999913,62.84693214285714,61.27888526666667,56.80785294444444,1.4297560555686724,87935983.33333333,0,9,3,2013,1.0091099999999997
72.314285,72.492859,69.928574,70.662857,62.785843,185798900,-2.2778579930269216,-0.023042019996656497,2.564284999999998,62.90024471428571,61.48953946666666,56.88535614444444,1.501357245109068,92062133.33333333,1,9,3,2013,-1.463509000000002
